"id","word","comparison_word"
"75192","کتاب","کتاب"
"75200","کتابی","کتابی"
"75195","کتابت","کتابت"
"75196","کتابچه","کتابچه"
"75197","کتابخانه","کتابخانه"
"75198","کتابدار","کتابدار"
"75199","کتابداری","کتابداری"
"75193","کتاب فروشی","کتابفروشی"
"75194","کتاب نامه","کتابنامه"
"79840","یکتاپرست","یکتاپرست"
"59454","کتاره","کتاره"
"59455","کتام","کتام"
"75201","کتان","کتان"
"59456","کتانژانت","کتانژانت"
"46761","کتایون","کتایون"
"75202","کتب","کتب"
"75203","کتبی","کتبی"
"75210","کتیبه","کتیبه"
"59457","کتخ","کتخ"
"59458","کتر","کتر"
"75211","کتیرا","کتیرا"
"59459","کتران","کتران"
"59460","کتره","کتره"
"59461","کتره ای","کترهای"
"59462","کتروم","کتروم"
"79804","یک تیغ","یکتیغ"
"75204","کتف","کتف"
"75205","کتک","کتک"
"59463","کتکار","کتکار"
"75206","کتک زدن","کتکزدن"
"59451","کت کن","کتکن"
"59464","کتل","کتل"
"75207","کتلت","کتلت"
"59465","کتم","کتم"
"59470","کتیم","کتیم"
"43676","کتماره","کتماره"
"75208","کتمان","کتمان"
"59466","کتنبر","کتنبر"
"59467","کتنبل","کتنبل"
"79803","یک تنه","یکتنه"
"75209","کته","کته"
"59468","کتو","کتو"
"59452","کت و کلفت","کتوکلفت"
"59453","کت و کول","کتوکول"
"59471","کثافت","کثافت"
"75213","کثیر","کثیر"
"75214","کثیرالانتشار","کثیرالانتشار"
"75212","کثرت","کثرت"
"75215","کثیف","کثیف"
"75216","کج","کج"
"79805","یک جا","یکجا"
"43723","کیجا","کیجا"
"75221","کجا","کجا"
"75217","کج افتادن","کجافتادن"
"43731","کیجانا","کیجانا"
"79842","یکجانبه","یکجانبه"
"75222","کجاوه","کجاوه"
"75218","کج بیل","کجبیل"
"59472","کج بین","کجبین"
"59473","کج پلاس","کجپلاس"
"40990","کیتو","کیتو"
"59474","کج تابی","کجتابی"
"59475","کج خرام","کجخرام"
"59476","کج خلق","کجخلق"
"75219","کج دار مریز","کجدارمریز"
"59477","کج رفتار","کجرفتار"
"59480","کجک","کجک"
"75220","کج کلاه","کجکلاه"
"59478","کج نهاد","کجنهاد"
"75223","کجواج","کجواج"
"42043","کجور","کجور"
"59479","کج و کوله","کجوکوله"
"59482","کچ","کچ"
"60021","کیچ","کیچ"
"59486","کچیر","کچیر"
"60022","کیچ کیچ","کیچکیچ"
"75224","کچل","کچل"
"75225","کچلی","کچلی"
"59483","کچلک بازی درآوردن","کچلکبازیدراوردن"
"79806","یک چند","یکچند"
"59485","کچول","کچول"
"59487","کحال","کحال"
"59488","کحل","کحل"
"59489","کحل الجواهر","کحلالجواهر"
"59490","کحل دان","کحلدان"
"59491","کخ","کخ"
"60023","کیخ","کیخ"
"46815","کیخسرو","کیخسرو"
"75641","کیخسروی","کیخسروی"
"75226","کد","کد"
"60024","کید","کید"
"75227","کدام","کدام"
"75228","کدامین","کدامین"
"79843","یکدانه","یکدانه"
"60025","کید آور","کیداور"
"75229","کدبانو","کدبانو"
"46804","کی دخت","کیدخت"
"75230","کدخدا","کدخدا"
"59492","کدخدامنشی","کدخدامنشی"
"75231","کدر","کدر"
"75232","کدری","کدری"
"59498","کدیر","کدیر"
"59493","کدرة","کدره"
"79844","یکدست","یکدست"
"79845","یکدستی","یکدستی"
"79846","یکدستی زدن","یکدستیزدن"
"64487","یکدش","یکدش"
"64488","یکدک","یکدک"
"41509","کدکن","کدکن"
"79807","یک دل","یکدل"
"79847","یکدله","یکدله"
"43677","کدمان","کدمان"
"59499","کدیمین","کدیمین"
"59500","کدین","کدین"
"79808","یک دنده","یکدنده"
"59494","کدنگ","کدنگ"
"59495","کده","کده"
"59501","کدیه","کدیه"
"75233","کدو","کدو"
"59496","کدواده","کدواده"
"59497","کدوخ","کدوخ"
"59502","کدیور","کدیور"
"75234","کدورت","کدورت"
"75235","کدونیمه","کدونیمه"
"75236","کدئین","کدیین"
"75237","کذا","کذا"
"75238","کذاب","کذاب"
"75239","کذب","کذب"
"59503","کذر","کذر"
"59504","کذلک","کذلک"
"59505","کذوب","کذوب"
"42095","کر","کر"
"59605","کری","کری"
"43678","کرا","کرا"
"59509","کراب","کراب"
"75241","کرات","کرات"
"41170","کراچی","کراچی"
"59510","کراخ","کراخ"
"43679","کراخان","کراخان"
"43710","کی راد","کیراد"
"59511","کراد","کراد"
"75242","کرار","کرار"
"75243","کراراً","کرارا"
"59512","کراز","کراز"
"59606","کریاس","کریاس"
"59514","کراسی","کراسی"
"79848","یکراست","یکراست"
"59513","کراسه","کراسه"
"59515","کراش","کراش"
"59516","کراشیدن","کراشیدن"
"59517","کراشیده","کراشیده"
"59518","کراکر","کراکر"
"59508","کرا کردن","کراکردن"
"41171","کراکو","کراکو"
"75244","کرال","کرال"
"59519","کرام","کرام"
"59531","کرایم","کرایم"
"75245","کرامات","کرامات"
"46762","کرام الدین","کرامالدین"
"59520","کرام الکاتبین","کرامالکاتبین"
"46763","کرامت","کرامت"
"59521","کرامت فرمودن","کرامتفرمودن"
"59522","کرامند","کرامند"
"64489","یکران","یکران"
"59523","کران","کران"
"41564","کرانی","کرانی"
"59524","کرانجی","کرانجی"
"46764","کرانه","کرانه"
"59525","کرانه گرفتن","کرانهگرفتن"
"59526","کراه","کراه"
"75249","کرایه","کرایه"
"75248","کراهت","کراهت"
"59528","کراهیت","کراهیت"
"59527","کراهت داشتن","کراهتداشتن"
"59532","کرایه نشین","کرایهنشین"
"59530","کراویا","کراویا"
"59529","کراوات","کراوات"
"59533","کرب","کرب"
"75250","کرباس","کرباس"
"75251","کرباسه","کرباسه"
"41486","کربال","کربال"
"59534","کربت","کربت"
"59535","کربق","کربق"
"75252","کربلایی","کربلایی"
"75253","کربن","کربن"
"75254","کربنات","کربنات"
"59536","کربونیفر","کربونیفر"
"75255","کرپ","کرپ"
"59537","کرپا","کرپا"
"59538","کرپان","کرپان"
"75256","کرت","کرت"
"59539","کرتاسه","کرتاسه"
"75257","کرت بندی","کرتبندی"
"59540","کرته","کرته"
"41172","کرج","کرج"
"75259","کرجی","کرجی"
"59607","کریج","کریج"
"59541","کرچ","کرچ"
"59608","کریچ","کریچ"
"75260","کرچک","کرچک"
"59542","کرچه","کرچه"
"75261","کرخ","کرخ"
"40487","کرخه","کرخه"
"75262","کرد","کرد"
"75263","کردار","کردار"
"41451","کردیان","کردیان"
"59552","کردیت","کردیت"
"59544","کردر","کردر"
"41713","کردستان","کردستان"
"46765","کردعلی","کردعلی"
"41347","کردکوی","کردکوی"
"75264","کردگار","کردگار"
"59545","کردگر","کردگر"
"59547","کردنگ","کردنگ"
"59548","کرده","کرده"
"59549","کرده کار","کردهکار"
"59550","کردو","کردو"
"75286","کریدور","کریدور"
"59551","کردوس","کردوس"
"59543","کرد و مرد","کردومرد"
"64491","یکریز","یکریز"
"59553","کرز","کرز"
"59610","کریزی","کریزی"
"59609","کریز خوردن","کریزخوردن"
"59506","کر زمان","کرزمان"
"59554","کرزه","کرزه"
"59555","کرس","کرس"
"75265","کرسی","کرسی"
"59556","کرسان","کرسان"
"59557","کرسب","کرسب"
"75287","کریستال","کریستال"
"59558","کرستوان","کرستوان"
"59559","کرستون","کرستون"
"59561","کرسیدن","کرسیدن"
"59560","کرسف","کرسف"
"75288","کریسمس","کریسمس"
"59562","کرش","کرش"
"59563","کرشته","کرشته"
"59565","کرشیدن","کرشیدن"
"59611","کریشک","کریشک"
"46766","کرشمه","کرشمه"
"46824","کریشنا","کریشنا"
"59564","کرشه","کرشه"
"59566","کرف","کرف"
"59567","کرفت","کرفت"
"41570","کرفتو","کرفتو"
"75267","کرفس","کرفس"
"59568","کرفه","کرفه"
"75268","کرک","کرک"
"59579","کرکی","کرکی"
"41173","کرکا","کرکا"
"59569","کرکر","کرکر"
"75270","کرکری","کرکری"
"59570","کرکرانک","کرکرانک"
"59571","کرکری خواندن","کرکریخواندن"
"75269","کرکره","کرکره"
"75271","کرکس","کرکس"
"59573","کرکسان فلک","کرکسانفلک"
"59574","کرکسان گردون","کرکسانگردون"
"59572","کرکس فلک","کرکسفلک"
"59575","کرکم","کرکم"
"59576","کرکما","کرکما"
"59577","کرکن","کرکن"
"59578","کرکند","کرکند"
"41174","کرکوک","کرکوک"
"59580","کرگ","کرگ"
"41364","کرگانرود","کرگانرود"
"75272","کرگدن","کرگدن"
"46767","کرم","کرم"
"46769","کریم","کریم"
"59582","کرمایر","کرمایر"
"46768","کرم الله","کرمالله"
"41709","کرمان","کرمان"
"41175","کرمانشاه","کرمانشاه"
"59581","کرم خوردگی","کرمخوردگی"
"59583","کرمک","کرمک"
"59584","کرمکی","کرمکی"
"59585","کرمند","کرمند"
"46770","کریمه","کریمه"
"59586","کرمو","کرمو"
"59587","کرن","کرن"
"59588","کرنا","کرنا"
"59589","کرنب","کرنب"
"59590","کرنج","کرنج"
"59591","کرنجو","کرنجو"
"59592","کرند","کرند"
"75274","کرنر","کرنر"
"75275","کرنش","کرنش"
"79849","یکرنگ","یکرنگ"
"59593","کرنگ","کرنگ"
"64490","یکره","یکره"
"75276","کره","کره"
"75290","کریه","کریه"
"59594","کره کردن","کرهکردن"
"79809","یک رو","یکرو"
"59595","کرو","کرو"
"75285","کروی","کروی"
"59596","کروب","کروب"
"59597","کروبی","کروبی"
"59598","کروبیان","کروبیان"
"59599","کروبیون","کروبیون"
"59600","کروت","کروت"
"43680","کروخان","کروخان"
"75277","کرور","کرور"
"75278","کروز","کروز"
"75279","کروشه","کروشه"
"59601","کروفر","کروفر"
"75280","کروک","کروک"
"75282","کروکی","کروکی"
"59602","کروکر","کروکر"
"75281","کروکودیل","کروکودیل"
"59603","کرومانیون","کرومانیون"
"75283","کروموزم","کروموزم"
"59614","کریون","کریون"
"41542","کرون","کرون"
"79810","یک روند","یکروند"
"75284","کرونومتر","کرونومتر"
"59615","کریوه","کریوه"
"59604","کروه","کروه"
"75291","کز","کز"
"60026","کیز","کیز"
"43711","کی زاد","کیزاد"
"75292","کزاز","کزاز"
"79811","یک زبان","یکزبان"
"59617","کزبود","کزبود"
"79812","یک زخم","یکزخم"
"59616","کز دادن","کزدادن"
"59618","کزف","کزف"
"59619","کزم","کزم"
"59620","کزوغ","کزوغ"
"75293","کژ","کژ"
"59622","کژار","کژار"
"59623","کژاغند","کژاغند"
"46771","کژال","کژال"
"59621","کژ باختن","کژباختن"
"59624","کژباز","کژباز"
"75294","کژبین","کژبین"
"75295","کژدم","کژدم"
"59625","کژدمه","کژدمه"
"59626","کژرف","کژرف"
"59627","کژک","کژک"
"75296","کژمژ","کژمژ"
"59631","کژین","کژین"
"59628","کژه","کژه"
"59629","کژور","کژور"
"59630","کژوژ","کژوژ"
"75642","کیس","کیس"
"43681","کسا","کسا"
"59633","کساء","کسا"
"75297","کساد","کساد"
"75298","کسادی","کسادی"
"75299","کسالت","کسالت"
"79813","یک سان","یکسان"
"43724","کیسان","کیسان"
"75300","کسان","کسان"
"43682","کسایون","کسایون"
"75301","کسب","کسب"
"75302","کسبه","کسبه"
"59634","کسپرج","کسپرج"
"75643","کیست","کیست"
"59638","کستی","کستی"
"59635","کستج","کستج"
"59636","کستل","کستل"
"59639","کستیمه","کستیمه"
"59637","کسته","کسته"
"60027","کیس خوردن","کیسخوردن"
"79814","یک سر","یکسر"
"75303","کسر","کسر"
"46773","کسری","کسری"
"46772","کسرا","کسرا"
"59640","کسر گرفتن","کسرگرفتن"
"79815","یک سره","یکسره"
"75304","کسره","کسره"
"75305","کسروی","کسروی"
"59641","کسف","کسف"
"75307","کسل","کسل"
"59646","کسلان","کسلان"
"59647","کسمه","کسمه"
"59648","کسندر","کسندر"
"75311","کسینوس","کسینوس"
"75644","کیسه","کیسه"
"60028","کیسه بر","کیسهبر"
"60029","کیسه کش","کیسهکش"
"79852","یکسوار","یکسوار"
"59649","کسوب","کسوب"
"75308","کسوت","کسوت"
"75309","کسور","کسور"
"79850","یکسو شدن","یکسوشدن"
"75310","کسوف","کسوف"
"59632","کس و کار","کسوکار"
"79851","یکسو کردن","یکسوکردن"
"64492","یکسون","یکسون"
"75312","کش","کش"
"59683","کشی","کشی"
"42190","کیش","کیش"
"59655","کشاجم","کشاجم"
"75315","کشاف","کشاف"
"75316","کشاکش","کشاکش"
"75317","کشاله","کشاله"
"59656","کشاله کردن","کشالهکردن"
"76165","لج","لج"
"59650","کش آمدن","کشامدن"
"59657","کشامن","کشامن"
"75318","کشان","کشان"
"75319","کشانیدن","کشانیدن"
"59658","کشان کشان","کشانکشان"
"42066","کشاورز","کشاورز"
"75321","کشاورزی","کشاورزی"
"59651","کش بافی","کشبافی"
"75322","کشت","کشت"
"75330","کشتی","کشتی"
"75324","کشتار","کشتار"
"59661","کشتیار شدن","کشتیارشدن"
"75325","کشتارگاه","کشتارگاه"
"75331","کشتی بان","کشتیبان"
"75326","کشتبان","کشتبان"
"75323","کشت زار","کشتزار"
"75327","کشتکار","کشتکار"
"75332","کشتی گیر","کشتیگیر"
"59660","کشتی گرفتن","کشتیگرفتن"
"59662","کشتیل","کشتیل"
"59659","کشتمان","کشتمان"
"75328","کشتن","کشتن"
"75329","کشته","کشته"
"59663","کشح","کشح"
"59664","کشخ","کشخ"
"59665","کشخان","کشخان"
"59666","کشخور","کشخور"
"59652","کش دادن","کشدادن"
"75341","کشیدن","کشیدن"
"75342","کشیده","کشیده"
"59653","کش رفتن","کشرفتن"
"75333","کشش","کشش"
"75343","کشیش","کشیش"
"59667","کشش کردن","کششکردن"
"75334","کشف","کشف"
"59668","کشف الا´ یات","کشفالا´یات"
"59669","کشف الابیات","کشفالابیات"
"59670","کشف اللغات","کشفاللغات"
"59671","کشفت","کشفت"
"59672","کشفتن","کشفتن"
"59673","کشفته","کشفته"
"75335","کشک","کشک"
"59677","کشکی","کشکی"
"75344","کشیک","کشیک"
"59674","کشکاب","کشکاب"
"75336","کشک بادنجان","کشکبادنجان"
"59675","کشکرک","کشکرک"
"59676","کشکله","کشکله"
"59678","کشکین","کشکین"
"75337","کشکول","کشکول"
"41490","کشکوییه","کشکوییه"
"43683","کشم","کشم"
"59679","کشمان","کشمان"
"75338","کشمش","کشمش"
"75313","کش مکش","کشمکش"
"59680","کشن","کشن"
"79853","یکشنبه","یکشنبه"
"59681","کشه","کشه"
"75339","کشو","کشو"
"43684","کشواد","کشواد"
"46774","کشور","کشور"
"59682","کشورخدا","کشورخدا"
"59654","کش و فش","کشوفش"
"75314","کش و قوس","کشوقوس"
"79816","یک طرفه","یکطرفه"
"75345","کظم","کظم"
"59684","کعاب","کعاب"
"75346","کعب","کعب"
"59685","کعبتین","کعبتین"
"75347","کعبه","کعبه"
"60030","کیغ","کیغ"
"75348","کف","کف"
"75650","کیفی","کیفی"
"59690","کفا","کفا"
"59698","کفایی","کفایی"
"59691","کفاء","کفا"
"59692","کفات","کفات"
"75354","کفایت","کفایت"
"59696","کفایت داشتن","کفایتداشتن"
"59697","کفایت کردن","کفایتکردن"
"75349","کفار","کفار"
"75350","کفاره","کفاره"
"75351","کفاش","کفاش"
"75352","کفاف","کفاف"
"59693","کفال","کفال"
"75353","کفالت","کفالت"
"59695","کفانیدن","کفانیدن"
"59694","کفانه","کفانه"
"59686","کف بین","کفبین"
"75355","کفپوش","کفپوش"
"75651","کیفیت","کیفیت"
"59699","کفت","کفت"
"75356","کفتار","کفتار"
"75357","کفتر","کفتر"
"59700","کفتگی","کفتگی"
"59701","کفتن","کفتن"
"59702","کفته","کفته"
"59703","کفج","کفج"
"59704","کفچل","کفچل"
"59705","کفچلیز","کفچلیز"
"59706","کفچه","کفچه"
"59707","کفچه مار","کفچهمار"
"59718","کفیدن","کفیدن"
"59719","کفیده","کفیده"
"75648","کیفر","کیفر"
"60032","کیفری","کیفری"
"75358","کفر","کفر"
"75360","کفری","کفری"
"75359","کفران","کفران"
"60031","کیفرخواست","کیفرخواست"
"59687","کف رفتن","کفرفتن"
"59708","کفره","کفره"
"59720","کفیز","کفیز"
"59688","کف سفید","کفسفید"
"75361","کفش","کفش"
"75362","کفش دوز","کفشدوز"
"59709","کفش دوزک","کفشدوزک"
"59710","کفشیر","کفشیر"
"75363","کفشک","کفشک"
"59711","کفک","کفک"
"75647","کیف کردن","کیفکردن"
"59689","کف کردن","کفکردن"
"75364","کفگیر","کفگیر"
"59712","کفگیرک","کفگیرک"
"59713","کفل","کفل"
"75367","کفیل","کفیل"
"59714","کفن","کفن"
"59716","کفنده","کفنده"
"59715","کفن و دفن","کفنودفن"
"75365","کفه","کفه"
"59717","کفو","کفو"
"75649","کیفور","کیفور"
"75366","کفور","کفور"
"46816","کیقباد","کیقباد"
"79864","یکی یکی","یکییکی"
"75368","کک","کک"
"75652","کیک","کیک"
"79817","یک کاره","یککاره"
"79818","یک کاسه","یککاسه"
"40729","کیشینف","کیشینف"
"46817","کیکاووس","کیکاووس"
"79863","یکی یکدانه","یکییکدانه"
"79819","یک کلمه","یککلمه"
"59721","کک مک","ککمک"
"59722","ککه","ککه"
"41184","کیگالی","کیگالی"
"79820","یک گره","یکگره"
"43712","کی گشتاسپ","کیگشتاسپ"
"75369","کل","کل"
"75428","کلی","کلی"
"60033","کیل","کیل"
"75371","کلا","کلا"
"75372","کلاً","کلا"
"41424","کلیایی","کلیایی"
"59726","کلاپیسه","کلاپیسه"
"59725","کلاپشت","کلاپشت"
"75429","کلیات","کلیات"
"41871","کلات","کلات"
"41567","کلاترزان","کلاترزان"
"75374","کلاته","کلاته"
"75548","که","که"
"59727","کلاجو","کلاجو"
"75375","کلاچ","کلاچ"
"42029","کلاچای","کلاچای"
"46775","کلارا","کلارا"
"42047","کلارآباد","کلاراباد"
"42045","کلاردشت","کلاردشت"
"59728","کلارینت","کلارینت"
"75376","کلاژ","کلاژ"
"59729","کلاژه","کلاژه"
"59802","کلیاس","کلیاس"
"75377","کلاس","کلاس"
"75380","کلاسیک","کلاسیک"
"59730","کلاسمان","کلاسمان"
"59731","کلاسنک","کلاسنک"
"75378","کلاسه","کلاسه"
"75379","کلاسور","کلاسور"
"75381","کلاش","کلاش"
"41427","کلاشی","کلاشی"
"75382","کلاشینکف","کلاشینکف"
"59732","کلاعت","کلاعت"
"75383","کلاغ","کلاغ"
"75385","کلاغی","کلاغی"
"75384","کلاغ پر","کلاغپر"
"75386","کلاف","کلاف"
"75387","کلافه","کلافه"
"59733","کلافه شدن","کلافهشدن"
"79821","یک لاقبا","یکلاقبا"
"75388","کلاک","کلاک"
"59734","کلاکموش","کلاکموش"
"59735","کلال","کلال"
"42000","کلاله","کلاله"
"75390","کلام","کلام"
"75391","کلامی","کلامی"
"75392","کلان","کلان"
"75393","کلانتر","کلانتر"
"75394","کلانتری","کلانتری"
"75395","کلاه","کلاه"
"59736","کلاه برانداختن","کلاهبرانداختن"
"75397","کلاهبردار","کلاهبردار"
"59737","کلاه برداری کردن","کلاهبرداریکردن"
"75398","کلاهخود","کلاهخود"
"59743","کلاهدار","کلاهدار"
"59744","کلاهداری","کلاهداری"
"59738","کلاه شکستن","کلاهشکستن"
"59739","کلاه فرنگی","کلاهفرنگی"
"75399","کلاهک","کلاهک"
"59740","کلاه کج نهادن","کلاهکجنهادن"
"75396","کلاه گیس","کلاهگیس"
"59741","کلاه گوشه","کلاهگوشه"
"43685","کلاهور","کلاهور"
"59742","کلاه و کمر","کلاهوکمر"
"59803","کلیاوه","کلیاوه"
"59745","کلاوه","کلاوه"
"59747","کلاویه","کلاویه"
"59746","کلاوو","کلاوو"
"59748","کلائت","کلایت"
"59749","کلب","کلب"
"41391","کلباد","کلباد"
"59750","کلب اصغر","کلباصغر"
"59751","کلب اعظم","کلباعظم"
"59752","کلب اکبر","کلباکبر"
"59753","کلبتین","کلبتین"
"41782","کلیبر","کلیبر"
"75400","کلبه","کلبه"
"59754","کلپتره","کلپتره"
"75430","کلیپس","کلیپس"
"75431","کلیت","کلیت"
"59755","کلتبان","کلتبان"
"59756","کلته","کلته"
"46777","کلثوم","کلثوم"
"59757","کلج","کلج"
"59804","کلیج","کلیج"
"59758","کلجان","کلجان"
"75426","کلوخه","کلوخه"
"41384","کلیجان رستاق","کلیجانرستاق"
"59759","کلچ","کلچ"
"59805","کلیچه","کلیچه"
"79822","یک لخت","یکلخت"
"59760","کلخچ","کلخچ"
"75432","کلید","کلید"
"75433","کلیددار","کلیددار"
"59806","کلید شدن","کلیدشدن"
"59807","کلید کردن","کلیدکردن"
"59761","کلده","کلده"
"75402","کلر","کلر"
"75403","کلرات","کلرات"
"79942","کلرادو","کلرادو"
"59762","کلروپلاست","کلروپلاست"
"75404","کلروفرم","کلروفرم"
"75405","کلروفیل","کلروفیل"
"59808","کلیز","کلیز"
"59809","کلیزه","کلیزه"
"59763","کلس","کلس"
"75434","کلیسا","کلیسا"
"75406","کلسیم","کلسیم"
"75435","کلیشه","کلیشه"
"59810","کلیشه ای","کلیشهای"
"59764","کلف","کلف"
"75407","کلفت","کلفت"
"59765","کلفهشنگ","کلفهشنگ"
"75408","کلک","کلک"
"75436","کلیک","کلیک"
"75653","کیلکا","کیلکا"
"41178","کلکته","کلکته"
"75409","کلکسیون","کلکسیون"
"75370","کل کل","کلکل"
"75410","کلکل","کلکل"
"59766","کلکم","کلکم"
"59767","کلکینه","کلکینه"
"59768","کلل","کلل"
"59811","کلیل","کلیل"
"75411","کلم","کلم"
"43687","کلیم","کلیم"
"75437","کلیمی","کلیمی"
"75412","کلمات","کلمات"
"59769","کلمات قصار","کلماتقصار"
"59770","کلماسنگ","کلماسنگ"
"46778","کلیم الله","کلیمالله"
"41179","کلمبوس","کلمبوس"
"75413","کلمة الله","کلمهالله"
"59813","کلیم دست","کلیمدست"
"59723","کل مرغ","کلمرغ"
"59724","کل مکل","کلمکل"
"59771","کلمن","کلمن"
"75414","کلمه","کلمه"
"41180","کلن","کلن"
"59779","کلنی","کلنی"
"59772","کلنبه","کلنبه"
"75416","کلنجار","کلنجار"
"59773","کلنجار رفتن","کلنجاررفتن"
"59774","کلند","کلند"
"59777","کلندی","کلندی"
"59778","کلندیدن","کلندیدن"
"59775","کلندر","کلندر"
"59776","کلنده","کلنده"
"75439","کلینیک","کلینیک"
"75438","کلینکس","کلینکس"
"75417","کلنگ","کلنگ"
"75418","کلنگی","کلنگی"
"75419","کلنل","کلنل"
"60034","کیله","کیله"
"75420","کله","کله"
"75440","کلیه","کلیه"
"59780","کله بستن","کلهبستن"
"75421","کله پاچه","کلهپاچه"
"59781","کله پا شدن","کلهپاشدن"
"59782","کله پز","کلهپز"
"59783","کله پوک","کلهپوک"
"59784","کله خر","کلهخر"
"59785","کله خشک","کلهخشک"
"59786","کله دار","کلهدار"
"59787","کله زدن","کلهزدن"
"59788","کله شق","کلهشق"
"59789","کله گنده","کلهگنده"
"59790","کله معلق","کلهمعلق"
"75654","کیلو","کیلو"
"59791","کلو","کلو"
"75441","کلیوی","کلیوی"
"59792","کلوا","کلوا"
"59814","کلیواج","کلیواج"
"75422","کلوب","کلوب"
"59793","کلوبنده","کلوبنده"
"59794","کلوتک","کلوتک"
"59795","کلوته","کلوته"
"59796","کلوج","کلوج"
"75423","کلوچه","کلوچه"
"75424","کلوخ","کلوخ"
"75425","کلوخ انداز","کلوخانداز"
"59797","کلوز","کلوز"
"60035","کیلوس","کیلوس"
"59798","کلوس","کلوس"
"59799","کلوک","کلوک"
"75655","کیلوگرم","کیلوگرم"
"40865","کلیولند","کلیولند"
"75656","کیلومتر","کیلومتر"
"59815","کلیون","کلیون"
"75427","کلون","کلون"
"59800","کلوند","کلوند"
"59801","کلونده","کلونده"
"75442","کم","کم"
"75486","کمی","کمی"
"46818","کیمیا","کیمیا"
"75451","کما","کما"
"75487","کمیاب","کمیاب"
"75452","کمابیش","کمابیش"
"75453","کماج","کماج"
"59825","کماد","کماد"
"59826","کماس","کماس"
"59816","کم اصل","کماصل"
"60036","کیماک","کیماک"
"75659","کیمیاگر","کیمیاگر"
"45269","یکمال","یکمال"
"60037","کیمال","کیمال"
"46779","کمال","کمال"
"75455","کمالات","کمالات"
"46780","کمال الدین","کمالالدین"
"46781","کمال الملک","کمالالملک"
"41669","کمالان","کمالان"
"59827","کماله","کماله"
"75456","کمان","کمان"
"75464","کمانی","کمانی"
"75457","کمانچه","کمانچه"
"59829","کمانچه زدن","کمانچهزدن"
"59830","کمانچه کش","کمانچهکش"
"59831","کمانچوله","کمانچوله"
"75458","کماندار","کماندار"
"59990","کولخ","کولخ"
"75459","کمانداری","کمانداری"
"59908","کها","کها"
"75460","کماندو","کماندو"
"75461","کمانکش","کمانکش"
"46782","کمانگیر","کمانگیر"
"59828","کمان گروهه","کمانگروهه"
"46783","کمانه","کمانه"
"59832","کمبزه","کمبزه"
"59817","کم بضاعت","کمبضاعت"
"46784","کمبوجیه","کمبوجیه"
"75465","کمبود","کمبود"
"75466","کمپ","کمپ"
"75467","کمپانی","کمپانی"
"59833","کمپیر","کمپیر"
"75468","کمپرس","کمپرس"
"75470","کمپرسی","کمپرسی"
"75469","کمپرسور","کمپرسور"
"75471","کمپلت","کمپلت"
"75472","کمپوت","کمپوت"
"75473","کمپوزیسیون","کمپوزیسیون"
"75488","کمیت","کمیت"
"75489","کمیته","کمیته"
"41261","کمیجان","کمیجان"
"59845","کمیچه","کمیچه"
"60038","کیمخت","کیمخت"
"75474","کمد","کمد"
"75475","کمدی","کمدی"
"75443","کم دل","کمدل"
"59818","کم دلی","کمدلی"
"75476","کمدین","کمدین"
"75477","کمر","کمر"
"59839","کمرا","کمرا"
"59834","کمر بر میان بستن","کمربرمیانبستن"
"59835","کمر بستن","کمربستن"
"59836","کمر بسته","کمربسته"
"75478","کمربند","کمربند"
"75479","کمربندی","کمربندی"
"59840","کمردار","کمردار"
"59841","کمرساز","کمرساز"
"75480","کمرشکن","کمرشکن"
"75481","کمرکش","کمرکش"
"59837","کمر کشیدن","کمرکشیدن"
"59838","کمر گشودن","کمرگشودن"
"41357","کمره","کمره"
"75444","کم رو","کمرو"
"59846","کمیز","کمیز"
"59819","کم زدن","کمزدن"
"75445","کم زده","کمزده"
"59820","کم زن","کمزن"
"75490","کمیساریا","کمیساریا"
"59843","کمست","کمست"
"75491","کمیسر","کمیسر"
"75492","کمیسیون","کمیسیون"
"75493","کمیسیونر","کمیسیونر"
"59821","کم ظرفی","کمظرفی"
"75446","کم فروش","کمفروش"
"59822","کم فروشی","کمفروشی"
"75482","کمک","کمک"
"75494","کمیک","کمیک"
"75447","کم کار","کمکار"
"75448","کم کم","کمکم"
"59823","کم گرفتن","کمگرفتن"
"46786","کمیل","کمیل"
"59824","کم محل","کممحل"
"75495","کمین","کمین"
"59848","کمینترن","کمینترن"
"46785","کمند","کمند"
"75449","کم نظیر","کمنظیر"
"59849","کمینفرم","کمینفرم"
"75496","کمینگاه","کمینگاه"
"59847","کمین گشادن","کمینگشادن"
"75497","کمینه","کمینه"
"43713","کی منوش","کیمنوش"
"59844","کمه","کمه"
"60039","کیموس","کیموس"
"75450","کم و کاست","کموکاست"
"75484","کمون","کمون"
"75485","کمونیسم","کمونیسم"
"75657","کیمونو","کیمونو"
"42199","کن","کن"
"75660","کین","کین"
"59851","کنا","کنا"
"75499","کنار","کنار"
"75500","کنار آمدن","کنارامدن"
"41460","کنار تخته و کمارج","کنارتختهوکمارج"
"60040","کین ایرج","کینایرج"
"41901","کنارک","کنارک"
"59852","کنار کشیدن","کنارکشیدن"
"59853","کنار گرفتن","کنارگرفتن"
"43688","کنارنگ","کنارنگ"
"75501","کناره","کناره"
"59855","کناره جویی","کنارهجویی"
"59857","کناره گیر","کنارهگیر"
"59856","کناره گرفتن","کنارهگرفتن"
"46825","کیناز","کیناز"
"59858","کناز","کناز"
"59859","کناس","کناس"
"59863","کنایس","کنایس"
